dataset,line_no,line,resolution_source,action_type,error_category,l1_nearest_distance,confident_action,note
Apache_Apache_2k,1240,[Mon Dec 05 07:26:00 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.321317761165403,False,
Apache_Apache_2k,1247,[Mon Dec 05 07:32:06 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3162385680081403,False,
Apache_Apache_2k,1249,[Mon Dec 05 07:32:06 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3162385680081403,False,
Apache_Apache_2k,1251,[Mon Dec 05 07:32:06 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3162385680081403,False,
Apache_Apache_2k,1253,[Mon Dec 05 07:32:06 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3162385680081403,False,
Apache_Apache_2k,1263,[Mon Dec 05 07:37:58 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.308973800043273,False,
Apache_Apache_2k,1264,[Mon Dec 05 07:37:58 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.308973800043273,False,
Apache_Apache_2k,1265,[Mon Dec 05 07:37:58 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.308973800043273,False,
Apache_Apache_2k,1266,[Mon Dec 05 07:37:58 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.308973800043273,False,
Apache_Apache_2k,1275,[Mon Dec 05 07:43:16 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.331487774848938,False,
Apache_Apache_2k,1277,[Mon Dec 05 07:43:16 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.331487774848938,False,
Apache_Apache_2k,1279,[Mon Dec 05 07:43:16 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.317815591868113,False,
Apache_Apache_2k,1282,[Mon Dec 05 07:43:19 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3305671215057373,False,
Apache_Apache_2k,1292,[Mon Dec 05 07:47:22 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.325129747390747,False,
Apache_Apache_2k,1294,[Mon Dec 05 07:47:23 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3145193909833894,False,
Apache_Apache_2k,1297,[Mon Dec 05 07:47:40 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.33672297000885,False,
Apache_Apache_2k,1298,[Mon Dec 05 07:47:40 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.3290619850158691,False,
Apache_Apache_2k,1305,[Mon Dec 05 07:48:55 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3206317102880114,False,
Apache_Apache_2k,1306,[Mon Dec 05 07:48:55 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3423928022384644,False,
Apache_Apache_2k,1310,[Mon Dec 05 07:48:56 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3198516505707474,False,
Apache_Apache_2k,1312,[Mon Dec 05 07:48:56 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3396165370941162,False,
Apache_Apache_2k,1317,[Mon Dec 05 07:51:23 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3263949392148122,False,
Apache_Apache_2k,1322,[Mon Dec 05 07:52:02 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3160369806106607,False,
Apache_Apache_2k,1323,[Mon Dec 05 07:52:02 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3357219696044922,False,
Apache_Apache_2k,1329,[Mon Dec 05 07:53:01 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3345263004302979,False,
Apache_Apache_2k,1338,[Mon Dec 05 07:55:08 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.3312407732009888,False,
Apache_Apache_2k,1340,[Mon Dec 05 07:55:08 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3374569416046143,False,
Apache_Apache_2k,1342,[Mon Dec 05 07:55:08 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3374569416046143,False,
Apache_Apache_2k,1348,[Mon Dec 05 07:57:02 2005] [error] jk2_init() Can't find child 5053 in scoreboard,L1_MISS,,,1.3360349254339148,False,
Apache_Apache_2k,1349,[Mon Dec 05 07:57:02 2005] [error] jk2_init() Can't find child 5054 in scoreboard,L1_MISS,,,1.3422923042463788,False,
Apache_Apache_2k,1352,[Mon Dec 05 07:57:02 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3136230472819426,False,
Apache_Apache_2k,1354,[Mon Dec 05 07:57:02 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3136230472819426,False,
Apache_Apache_2k,1356,[Mon Dec 05 07:57:02 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3136230472819426,False,
Apache_Apache_2k,1358,[Mon Dec 05 07:57:02 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.3293774127960205,False,
Apache_Apache_2k,1360,[Mon Dec 05 07:57:02 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3136230472819426,False,
Apache_Apache_2k,1362,[Mon Dec 05 07:57:02 2005] [error] mod_jk child init 1 -2,L1_MISS,,,1.1774858004171107,False,
Apache_Apache_2k,1364,[Mon Dec 05 07:57:02 2005] [error] mod_jk child init 1 -2,L1_MISS,,,1.1774858004171107,False,
Apache_Apache_2k,1365,[Mon Dec 05 09:09:48 2005] [error] [client 207.12.15.211] Directory index forbidden by rule: /var/www/html/,L1_MISS,,,1.3935327233876809,False,
Apache_Apache_2k,1369,[Mon Dec 05 09:36:14 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.320068522494071,False,
Apache_Apache_2k,1371,[Mon Dec 05 09:36:14 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.320068522494071,False,
Apache_Apache_2k,1374,[Mon Dec 05 09:55:21 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.325814329584862,False,
Apache_Apache_2k,1377,[Mon Dec 05 10:10:33 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.334697121945674,False,
Apache_Apache_2k,1389,[Mon Dec 05 10:17:51 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3351932546486238,False,
Apache_Apache_2k,1390,[Mon Dec 05 10:17:51 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3351932546486238,False,
Apache_Apache_2k,1391,[Mon Dec 05 10:17:51 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3457038402557373,False,
Apache_Apache_2k,1392,[Mon Dec 05 10:17:51 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3457038402557373,False,
Apache_Apache_2k,1401,[Mon Dec 05 10:21:13 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3336244407260032,False,
Apache_Apache_2k,1402,[Mon Dec 05 10:21:13 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3336244407260032,False,
Apache_Apache_2k,1403,[Mon Dec 05 10:21:13 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3336244407260032,False,
Apache_Apache_2k,1404,[Mon Dec 05 10:21:13 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3336244407260032,False,
Apache_Apache_2k,1410,[Mon Dec 05 10:26:31 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3328004732758132,False,
Apache_Apache_2k,1412,[Mon Dec 05 10:26:31 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3328004732758132,False,
Apache_Apache_2k,1414,[Mon Dec 05 10:26:31 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3328004732758132,False,
Apache_Apache_2k,1416,[Mon Dec 05 10:26:31 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3328004732758132,False,
Apache_Apache_2k,1419,[Mon Dec 05 10:26:36 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3335822818409118,False,
Apache_Apache_2k,1420,[Mon Dec 05 10:26:39 2005] [error] [client 141.153.150.164] Directory index forbidden by rule: /var/www/html/,L1_MISS,,,1.393891467858037,False,
Apache_Apache_2k,1421,[Mon Dec 05 10:28:44 2005] [error] [client 198.232.168.9] Directory index forbidden by rule: /var/www/html/,L1_MISS,,,1.3827815992739285,False,
Apache_Apache_2k,1429,[Mon Dec 05 10:33:44 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3278244733810425,False,
Apache_Apache_2k,1431,[Mon Dec 05 10:33:44 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3278244733810425,False,
Apache_Apache_2k,1433,[Mon Dec 05 10:33:44 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3365085124969482,False,
Apache_Apache_2k,1435,[Mon Dec 05 10:33:44 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3365085124969482,False,
Apache_Apache_2k,1446,[Mon Dec 05 10:38:04 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.3366031646728516,False,
Apache_Apache_2k,1448,[Mon Dec 05 10:38:04 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3433873653411865,False,
Apache_Apache_2k,1450,[Mon Dec 05 10:38:04 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3202880688073342,False,
Apache_Apache_2k,1452,[Mon Dec 05 10:38:04 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3433873653411865,False,
Apache_Apache_2k,1463,[Mon Dec 05 10:43:39 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.3374600276366915,False,
Apache_Apache_2k,1465,[Mon Dec 05 10:43:41 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.331077218055725,False,
Apache_Apache_2k,1469,[Mon Dec 05 10:43:51 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3425167798995972,False,
Apache_Apache_2k,1471,[Mon Dec 05 10:43:51 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.3338412046432495,False,
Apache_Apache_2k,1478,[Mon Dec 05 10:47:17 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3239785140816982,False,
Apache_Apache_2k,1479,[Mon Dec 05 10:47:17 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3239785140816982,False,
Apache_Apache_2k,1484,[Mon Dec 05 10:47:45 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3391993045806885,False,
Apache_Apache_2k,1485,[Mon Dec 05 10:47:45 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3391993045806885,False,
Apache_Apache_2k,1488,[Mon Dec 05 10:47:47 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.318246625561594,False,
Apache_Apache_2k,1491,[Mon Dec 05 10:48:46 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3273150543410352,False,
Apache_Apache_2k,1492,[Mon Dec 05 10:48:48 2005] [error] [client 67.166.248.235] Directory index forbidden by rule: /var/www/html/,L1_MISS,,,1.372748229792074,False,
Apache_Apache_2k,1497,[Mon Dec 05 10:51:35 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3391093015670776,False,
Apache_Apache_2k,1498,[Mon Dec 05 10:51:35 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3391093015670776,False,
Apache_Apache_2k,1503,[Mon Dec 05 10:52:21 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3379316329956055,False,
Apache_Apache_2k,1521,[Mon Dec 05 10:59:29 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3293949573824526,False,
Apache_Apache_2k,1522,[Mon Dec 05 10:59:29 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3437803983688354,False,
Apache_Apache_2k,1523,[Mon Dec 05 10:59:29 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.3360881805419922,False,
Apache_Apache_2k,1524,[Mon Dec 05 10:59:29 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3293949573824526,False,
Apache_Apache_2k,1525,[Mon Dec 05 10:59:29 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3293949573824526,False,
Apache_Apache_2k,1526,[Mon Dec 05 10:59:29 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3293949573824526,False,
Apache_Apache_2k,1527,[Mon Dec 05 10:59:29 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3437803983688354,False,
Apache_Apache_2k,1535,[Mon Dec 05 11:06:51 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3226480296377132,False,
Apache_Apache_2k,1537,[Mon Dec 05 11:06:51 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3415114879608154,False,
Apache_Apache_2k,1539,[Mon Dec 05 11:06:51 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3226480296377132,False,
Apache_Apache_2k,1540,[Mon Dec 05 11:06:52 2005] [error] jk2_init() Can't find child 5619 in scoreboard,L1_MISS,,,1.3781853914260864,False,
Apache_Apache_2k,1542,[Mon Dec 05 11:06:52 2005] [error] mod_jk child init 1 -2,L1_MISS,,,1.184461107083266,False,
Apache_Apache_2k,1543,[Mon Dec 05 11:06:52 2005] [error] jk2_init() Can't find child 5620 in scoreboard,L1_MISS,,,1.3562914277733273,False,
Apache_Apache_2k,1545,[Mon Dec 05 11:06:52 2005] [error] mod_jk child init 1 -2,L1_MISS,,,1.184461107083266,False,
Apache_Apache_2k,1546,[Mon Dec 05 11:06:52 2005] [error] jk2_init() Can't find child 5621 in scoreboard,L1_MISS,,,1.3510209321975708,False,
Apache_Apache_2k,1548,[Mon Dec 05 11:06:52 2005] [error] mod_jk child init 1 -2,L1_MISS,,,1.184461107083266,False,
Apache_Apache_2k,1549,[Mon Dec 05 11:06:52 2005] [error] jk2_init() Can't find child 5622 in scoreboard,L1_MISS,,,1.356851160984348,False,
Apache_Apache_2k,1551,[Mon Dec 05 11:06:52 2005] [error] mod_jk child init 1 -2,L1_MISS,,,1.184461107083266,False,
Apache_Apache_2k,1559,[Mon Dec 05 12:36:39 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3507927656173706,False,
Apache_Apache_2k,1561,[Mon Dec 05 12:36:39 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3249412689918314,False,
Apache_Apache_2k,1563,[Mon Dec 05 12:36:39 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3507927656173706,False,
Apache_Apache_2k,1565,[Mon Dec 05 12:36:39 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3249412689918314,False,
Apache_Apache_2k,1568,[Mon Dec 05 12:40:38 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3303365069968425,False,
Apache_Apache_2k,1573,[Mon Dec 05 12:50:43 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3244507312774658,False,
Apache_Apache_2k,1574,[Mon Dec 05 12:50:43 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3244507312774658,False,
Apache_Apache_2k,1578,[Mon Dec 05 12:55:49 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.331307104769728,False,
Apache_Apache_2k,1580,[Mon Dec 05 12:55:49 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.331307104769728,False,
Apache_Apache_2k,1584,[Mon Dec 05 13:00:34 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3255116206019524,False,
Apache_Apache_2k,1586,[Mon Dec 05 13:00:34 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3255116206019524,False,
Apache_Apache_2k,1589,[Mon Dec 05 13:05:24 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3241729999542264,False,
Apache_Apache_2k,1592,[Mon Dec 05 13:10:59 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3310020454641636,False,
Apache_Apache_2k,1598,[Mon Dec 05 13:16:29 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3312780153986132,False,
Apache_Apache_2k,1600,[Mon Dec 05 13:16:29 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3312780153986132,False,
Apache_Apache_2k,1602,[Mon Dec 05 13:16:29 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3312780153986132,False,
Apache_Apache_2k,1604,[Mon Dec 05 13:16:29 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3312780153986132,False,
Apache_Apache_2k,1612,[Mon Dec 05 13:22:48 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.343361735343933,False,
Apache_Apache_2k,1614,[Mon Dec 05 13:22:48 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.343361735343933,False,
Apache_Apache_2k,1616,[Mon Dec 05 13:22:48 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3359798192977905,False,
Apache_Apache_2k,1618,[Mon Dec 05 13:22:48 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3359798192977905,False,
Apache_Apache_2k,1631,[Mon Dec 05 13:28:17 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3404814004898071,False,
Apache_Apache_2k,1633,[Mon Dec 05 13:28:17 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.332995891571045,False,
Apache_Apache_2k,1635,[Mon Dec 05 13:28:17 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.332995891571045,False,
Apache_Apache_2k,1637,[Mon Dec 05 13:28:17 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.332995891571045,False,
Apache_Apache_2k,1646,[Mon Dec 05 13:32:04 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.321483449227292,False,
Apache_Apache_2k,1647,[Mon Dec 05 13:32:04 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.321483449227292,False,
Apache_Apache_2k,1650,[Mon Dec 05 13:32:10 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3472342491149902,False,
Apache_Apache_2k,1651,[Mon Dec 05 13:32:10 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3472342491149902,False,
Apache_Apache_2k,1656,[Mon Dec 05 13:32:30 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3313236181505026,False,
Apache_Apache_2k,1657,[Mon Dec 05 13:32:30 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3313236181505026,False,
Apache_Apache_2k,1672,[Mon Dec 05 13:39:14 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3222655196325515,False,
Apache_Apache_2k,1673,[Mon Dec 05 13:39:13 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.3353529778450384,False,
Apache_Apache_2k,1680,[Mon Dec 05 13:39:41 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.3279134035110474,False,
Apache_Apache_2k,1681,[Mon Dec 05 13:39:41 2005] [error] mod_jk child workerEnv in error state 9,L1_MISS,,,1.3467676639556885,False,
Apache_Apache_2k,1682,[Mon Dec 05 13:39:41 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.3279134035110474,False,
Apache_Apache_2k,1694,[Mon Dec 05 13:43:46 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3237234510536022,False,
Apache_Apache_2k,1695,[Mon Dec 05 13:43:46 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.3304696083068848,False,
Apache_Apache_2k,1696,[Mon Dec 05 13:43:46 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3379403352737427,False,
Apache_Apache_2k,1701,[Mon Dec 05 13:44:38 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3264237804877046,False,
Apache_Apache_2k,1702,[Mon Dec 05 13:44:38 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3264237804877046,False,
Apache_Apache_2k,1709,[Mon Dec 05 13:45:08 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3210507719378202,False,
Apache_Apache_2k,1710,[Mon Dec 05 13:45:08 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.3257191181182861,False,
Apache_Apache_2k,1711,[Mon Dec 05 13:45:08 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3210507719378202,False,
Apache_Apache_2k,1724,[Mon Dec 05 13:47:11 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3431363105773926,False,
Apache_Apache_2k,1725,[Mon Dec 05 13:47:11 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3214616183036354,False,
Apache_Apache_2k,1726,[Mon Dec 05 13:47:11 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3431363105773926,False,
Apache_Apache_2k,1727,[Mon Dec 05 13:47:11 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3431363105773926,False,
Apache_Apache_2k,1735,[Mon Dec 05 13:52:36 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3350966155325847,False,
Apache_Apache_2k,1736,[Mon Dec 05 13:52:36 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3350966155325847,False,
Apache_Apache_2k,1748,[Mon Dec 05 13:53:35 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3244488879212384,False,
Apache_Apache_2k,1749,[Mon Dec 05 13:53:35 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.3325047492980957,False,
Apache_Apache_2k,1750,[Mon Dec 05 13:53:35 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3244488879212384,False,
Apache_Apache_2k,1751,[Mon Dec 05 13:53:35 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.3325047492980957,False,
Apache_Apache_2k,1765,[Mon Dec 05 14:01:48 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3381730318069458,False,
Apache_Apache_2k,1767,[Mon Dec 05 14:01:48 2005] [error] mod_jk child workerEnv in error state 9,L1_MISS,,,1.3491997718811035,False,
Apache_Apache_2k,1769,[Mon Dec 05 14:01:48 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.3312010765075684,False,
Apache_Apache_2k,1771,[Mon Dec 05 14:11:43 2005] [error] [client 141.154.18.244] Directory index forbidden by rule: /var/www/html/,L1_MISS,,,1.3974177837371826,False,
Apache_Apache_2k,1773,[Mon Dec 05 14:11:45 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3394293785095215,False,
Apache_Apache_2k,1778,[Mon Dec 05 15:31:10 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.329820067109471,False,
Apache_Apache_2k,1780,[Mon Dec 05 15:31:10 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.329820067109471,False,
Apache_Apache_2k,1782,[Mon Dec 05 15:31:10 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.329820067109471,False,
Apache_Apache_2k,1789,[Mon Dec 05 15:41:32 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3311864137649536,False,
Apache_Apache_2k,1791,[Mon Dec 05 15:41:32 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.321849787667762,False,
Apache_Apache_2k,1793,[Mon Dec 05 15:41:32 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3311864137649536,False,
Apache_Apache_2k,1796,[Mon Dec 05 15:45:44 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3251580468262347,False,
Apache_Apache_2k,1803,[Mon Dec 05 15:51:20 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.344289779663086,False,
Apache_Apache_2k,1805,[Mon Dec 05 15:51:20 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.344289779663086,False,
Apache_Apache_2k,1807,[Mon Dec 05 15:51:20 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3355215787887573,False,
Apache_Apache_2k,1810,[Mon Dec 05 15:55:32 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3340527359827288,False,
Apache_Apache_2k,1818,[Mon Dec 05 16:02:02 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3159126343787109,False,
Apache_Apache_2k,1819,[Mon Dec 05 16:02:02 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3337255716323853,False,
Apache_Apache_2k,1820,[Mon Dec 05 16:02:02 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3159126343787109,False,
Apache_Apache_2k,1827,[Mon Dec 05 16:07:09 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.330934762954712,False,
Apache_Apache_2k,1829,[Mon Dec 05 16:07:09 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3126767369710568,False,
Apache_Apache_2k,1831,[Mon Dec 05 16:07:09 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.330934762954712,False,
Apache_Apache_2k,1835,[Mon Dec 05 16:10:44 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3271064758300781,False,
Apache_Apache_2k,1837,[Mon Dec 05 16:10:44 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3271064758300781,False,
Apache_Apache_2k,1842,[Mon Dec 05 16:16:36 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3233842849731445,False,
Apache_Apache_2k,1844,[Mon Dec 05 16:16:36 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3233842849731445,False,
Apache_Apache_2k,1846,[Mon Dec 05 16:16:36 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3233842849731445,False,
Apache_Apache_2k,1851,[Mon Dec 05 16:21:29 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3246089220046997,False,
Apache_Apache_2k,1853,[Mon Dec 05 16:21:29 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3246089220046997,False,
Apache_Apache_2k,1855,[Mon Dec 05 16:21:29 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3246089220046997,False,
Apache_Apache_2k,1860,[Mon Dec 05 16:26:05 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3190168667636046,False,
Apache_Apache_2k,1862,[Mon Dec 05 16:26:05 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3190168667636046,False,
Apache_Apache_2k,1864,[Mon Dec 05 16:26:05 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3190168667636046,False,
Apache_Apache_2k,1871,[Mon Dec 05 16:31:52 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3222533439930568,False,
Apache_Apache_2k,1872,[Mon Dec 05 16:31:52 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3222533439930568,False,
Apache_Apache_2k,1873,[Mon Dec 05 16:31:52 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3222533439930568,False,
Apache_Apache_2k,1886,[Mon Dec 05 16:40:06 2005] [error] mod_jk child workerEnv in error state 9,L1_MISS,,,1.3388617038726807,False,
